player_id,player_name,team_id,team,team_code,position_raw
418535,JOAO FELIX,43963,Portugal,POR,Forward
368689,JOSE SA,43963,Portugal,POR,Goalkeeper
489704,RENATO VEIGA,43963,Portugal,POR,Defender
441146,GONCALO INACIO,43963,Portugal,POR,Defender
484141,JOAO NEVES,43963,Portugal,POR,Midfielder
418561,FRANCISCO TRINCAO,43963,Portugal,POR,Forward
418550,RAFAEL LEAO,43963,Portugal,POR,Forward
418548,PEDRO NETO,43963,Portugal,POR,Forward
384751,GONCALO GUEDES,43963,Portugal,POR,Forward
368649,JOAO CANCELO,43963,Portugal,POR,Defender
395216,RUBEN NEVES,43963,Portugal,POR,Midfielder
448092,RUI SILVA,43963,Portugal,POR,Goalkeeper
441149,VITINHA,43963,Portugal,POR,Midfielder
491216,SAMU COSTA,43963,Portugal,POR,Defender
433195,NUNO MENDES,43963,Portugal,POR,Defender
485081,FRANCISCO CONCEICAO,43963,Portugal,POR,Forward
419459,MAHMOUD ABUNADA,43834,Qatar,QAT,Goalkeeper
416051,PEDRO MIGUEL,43834,Qatar,QAT,Defender
356673,LUCAS MENDES,43834,Qatar,QAT,Defender
512791,ISSA LAYE,43834,Qatar,QAT,Defender
419473,JASSEM GABER,43834,Qatar,QAT,Defender
345059,ABDULAZIZ HATEM,43834,Qatar,QAT,Midfielder
353251,AHMED ALAAELDIN,43834,Qatar,QAT,Forward
429063,EDMILSON JUNIOR,43834,Qatar,QAT,Forward
385070,MOHAMMED MUNTARI,43834,Qatar,QAT,Forward
284190,HASSAN ALHAYDOS,43834,Qatar,QAT,Forward
386347,AKRAM AFIF,43834,Qatar,QAT,Forward
354861,KARIM BOUDIAF,43834,Qatar,QAT,Midfielder
510991,AYOUB ALOUI,43834,Qatar,QAT,Defender
419441,HOMAM AHMED,43834,Qatar,QAT,Defender
419463,YUSUF ABDURISAG,43834,Qatar,QAT,Forward
385067,BOUALEM KHOUKHI,43834,Qatar,QAT,Defender
419436,AHMED ALGANEHI,43834,Qatar,QAT,Midfielder
386387,SULTAN ALBRAKE,43834,Qatar,QAT,Defender
386366,ALMOEZ ALI,43834,Qatar,QAT,Forward
433394,AHMED FATHY,43834,Qatar,QAT,Midfielder
419461,SALAH ZAKARIA,43834,Qatar,QAT,Goalkeeper
416056,MESHAAL BARSHAM,43834,Qatar,QAT,Goalkeeper
386348,ASSIM MADIBO,43834,Qatar,QAT,Midfielder
486639,TAHSIN MOHAMMED,43834,Qatar,QAT,Forward
486614,ALHASHMI ALHUSSEIN,43834,Qatar,QAT,Defender
498458,MOHAMED MANAI,43834,Qatar,QAT,Forward
419287,NAWAF ALAQIDI,43835,Saudi Arabia,KSA,Goalkeeper
419326,ALI MAJRASHI,43835,Saudi Arabia,KSA,Defender
433439,ALI LAJAMI,43835,Saudi Arabia,KSA,Defender
403312,Abdulelah ALAMRI,43835,Saudi Arabia,KSA,Defender
403335,HASSAN ALTAMBAKTI,43835,Saudi Arabia,KSA,Defender
403319,NASSER ALDAWSARI,43835,Saudi Arabia,KSA,Midfielder
436537,MUSAB ALJUWAYR,43835,Saudi Arabia,KSA,Midfielder
430512,AIMAN YAHYA,43835,Saudi Arabia,KSA,Forward
419291,FERAS ALBRIKAN,43835,Saudi Arabia,KSA,Forward
339745,SALEM ALDAWSARI,43835,Saudi Arabia,KSA,Forward
425804,SALEH ALSHEHRI,43835,Saudi Arabia,KSA,Forward
419281,SAUD ABDULHAMID,43835,Saudi Arabia,KSA,Defender
430518,NAWAF BU WASHL,43835,Saudi Arabia,KSA,Defender
401924,HASSAN KADISH,43835,Saudi Arabia,KSA,Defender
411624,ABDULLAH ALKHAIBARI,43835,Saudi Arabia,KSA,Midfielder
436538,ZIYAD ALJOHANI,43835,Saudi Arabia,KSA,Midfielder
419300,KHALID ALGHANNAM,43835,Saudi Arabia,KSA,Forward
523333,ALA ALHAJJI,43835,Saudi Arabia,KSA,Midfielder
419302,ABDULLAH ALHAMDDAN,43835,Saudi Arabia,KSA,Forward
494800,SULTAN MANDASH,43835,Saudi Arabia,KSA,Forward
396885,MOHAMMED ALOWAIS,43835,Saudi Arabia,KSA,Goalkeeper
339746,AHMED ALKASSAR,43835,Saudi Arabia,KSA,Goalkeeper
407993,MOHAMED KANNO,43835,Saudi Arabia,KSA,Midfielder
419303,MOTEB ALHARBI,43835,Saudi Arabia,KSA,Defender
494506,JEHAD THIKRI,43835,Saudi Arabia,KSA,Defender
512183,MOHAMMED ABU ALSHAMAT,43835,Saudi Arabia,KSA,Defender
411301,Angus Gunn,43967,Scotland,SCO,Goalkeeper
442428,Aaron HICKEY,43967,Scotland,SCO,Defender
401339,Andy ROBERTSON,43967,Scotland,SCO,Defender
433787,Scott McTominay,43967,Scotland,SCO,Midfielder
359634,Grant Hanley,43967,Scotland,SCO,Defender
401712,Kieran Tierney,43967,Scotland,SCO,Defender
401334,John McGinn,43967,Scotland,SCO,Midfielder
523007,Tyler FLETCHER,43967,Scotland,SCO,Midfielder
430098,Lyndon DYKES,43967,Scotland,SCO,Forward
433191,Che Adams,43967,Scotland,SCO,Forward
430097,Ryan Christie,43967,Scotland,SCO,Midfielder
442429,Liam KELLY,43967,Scotland,SCO,Goalkeeper
430147,Jack Hendry,43967,Scotland,SCO,Defender
442433,Ross STEWART,43967,Scotland,SCO,Forward
442430,John SOUTTAR,43967,Scotland,SCO,Defender
484073,Dominic HYAM,43967,Scotland,SCO,Defender
485131,Ben GANNON-DOAK,43967,Scotland,SCO,Forward
495431,George HIRST,43967,Scotland,SCO,Forward
442434,Lewis FERGUSON,43967,Scotland,SCO,Midfielder
484045,Lawrence SHANKLAND,43967,Scotland,SCO,Forward
215553,Craig GORDON,43967,Scotland,SCO,Goalkeeper
433694,Nathan PATTERSON,43967,Scotland,SCO,Defender
484051,Kenny McLEAN,43967,Scotland,SCO,Midfielder
337389,Anthony RALSTON,43967,Scotland,SCO,Defender
520217,Findlay CURTIS,43967,Scotland,SCO,Forward
442431,Scott MCKENNA,43967,Scotland,SCO,Defender
494277,Yehvann DIOUF,43879,Senegal,SEN,Goalkeeper
499800,Mamadou SARR,43879,Senegal,SEN,Defender
339820,Kalidou KOULIBALY,43879,Senegal,SEN,Defender
370171,Abdoulaye Seck,43879,Senegal,SEN,Defender
332314,Idrissa Gana GUEYE,43879,Senegal,SEN,Midfielder
448825,Pathe CISS,43879,Senegal,SEN,Midfielder
484698,Assane DIAO,43879,Senegal,SEN,Forward
464842,Lamine CAMARA,43879,Senegal,SEN,Midfielder
418781,Bamba DIENG,43879,Senegal,SEN,Forward
353790,Sadio MANE,43879,Senegal,SEN,Forward
418795,Nicolas JACKSON,43879,Senegal,SEN,Forward
486168,Cherif NDIAYE,43879,Senegal,SEN,Forward
448815,Iliman NDIAYE,43879,Senegal,SEN,Forward
430671,Ismail JAKOBS,43879,Senegal,SEN,Defender
403642,Krepin DIATTA,43879,Senegal,SEN,Defender
433806,Edouard MENDY,43879,Senegal,SEN,Goalkeeper
418798,Pape Matar SARR,43879,Senegal,SEN,Midfielder
401889,Ismaila SARR,43879,Senegal,SEN,Forward
430690,Moussa Niakhate,43879,Senegal,SEN,Defender
496358,Ibrahim MBAYE,43879,Senegal,SEN,Forward
486130,Habib DIARRA,43879,Senegal,SEN,Midfielder
523354,Bara Sapoko NDIAYE,43879,Senegal,SEN,Midfielder
448821,Mory DIAW,43879,Senegal,SEN,Goalkeeper
494279,Antoine MENDY,43879,Senegal,SEN,Defender
464865,El Hadji Malick DIOUF,43879,Senegal,SEN,Defender
431788,Pape GUEYE,43879,Senegal,SEN,Midfielder
395986,Ronwen WILLIAMS,43883,South Africa,RSA,Goalkeeper
510850,Thabang MATULUDI,43883,South Africa,RSA,Defender
504192,Khulumani NDAMANE,43883,South Africa,RSA,Defender
403616,Teboho MOKOENA,43883,South Africa,RSA,Midfielder
494248,Thalente MBATHA,43883,South Africa,RSA,Midfielder
395050,Aubrey MODIBA,43883,South Africa,RSA,Defender
419223,Oswin APPOLLIS,43883,South Africa,RSA,Forward
504193,Tshepang MOREMI,43883,South Africa,RSA,Forward
419211,Lyle FOSTER,43883,South Africa,RSA,Forward
486161,Relebohile MOFOKENG,43883,South Africa,RSA,Forward
395984,Themba ZWANE,43883,South Africa,RSA,Midfielder
463234,Thapelo MASEKO,43883,South Africa,RSA,Forward
390475,Sphephelo SITHOLE,43883,South Africa,RSA,Midfielder
504199,Mbekezeli MBOKAZI,43883,South Africa,RSA,Defender
481242,Iqraam RAYNERS,43883,South Africa,RSA,Forward
494246,Sipho CHAINE,43883,South Africa,RSA,Goalkeeper
430917,Evidence MAKGOPA,43883,South Africa,RSA,Forward
504200,Samukele KABINI,43883,South Africa,RSA,Defender
463221,Nkosinathi SIBISI,43883,South Africa,RSA,Defender
463218,Khuliso MUDAU,43883,South Africa,RSA,Defender
506039,Ime OKON,43883,South Africa,RSA,Defender
395059,Ricardo GOSS,43883,South Africa,RSA,Goalkeeper
463236,Jayden ADAMS,43883,South Africa,RSA,Midfielder
502245,Olwethu MAKHANYA,43883,South Africa,RSA,Defender
506038,Kamogelo SEBELEBELE,43883,South Africa,RSA,Forward
419225,Bradley Cross,43883,South Africa,RSA,Defender
447853,David RAYA,43969,Spain,ESP,Goalkeeper
484728,Marc PUBILL,43969,Spain,ESP,Defender
391297,Alex GRIMALDO,43969,Spain,ESP,Defender
405562,Eric GARCIA,43969,Spain,ESP,Defender
382739,Marcos LLORENTE,43969,Spain,ESP,Defender
430733,Mikel MERINO,43969,Spain,ESP,Midfielder
405545,Ferran TORRES,43969,Spain,ESP,Forward
430718,Fabian RUIZ,43969,Spain,ESP,Midfielder
447866,GAVI,43969,Spain,ESP,Midfielder
430750,Dani OLMO,43969,Spain,ESP,Forward
423658,Yeremy PINO,43969,Spain,ESP,Forward
430144,Pedro PORRO,43969,Spain,ESP,Defender
484691,Joan GARCIA,43969,Spain,ESP,Goalkeeper
335999,Aymeric LAPORTE,43969,Spain,ESP,Defender
447860,Alex BAENA,43969,Spain,ESP,Midfielder
411375,RODRI,43969,Spain,ESP,Midfielder
447855,Nico WILLIAMS,43969,Spain,ESP,Forward
430754,Martin ZUBIMENDI,43969,Spain,ESP,Midfielder
484320,Lamine YAMAL,43969,Spain,ESP,Forward
423646,PEDRI,43969,Spain,ESP,Midfielder
430751,Mikel OYARZABAL,43969,Spain,ESP,Forward
474973,Pau CUBARSI,43969,Spain,ESP,Defender
430753,Unai SIMON,43969,Spain,ESP,Goalkeeper
430735,Marc CUCURELLA,43969,Spain,ESP,Defender
492859,Victor MUNOZ,43969,Spain,ESP,Forward
447864,Borja IGLESIAS,43969,Spain,ESP,Forward
489685,Jacob WIDELL ZETTERSTROM,43970,Sweden,SWE,Goalkeeper
483304,Gustaf LAGERBIELKE,43970,Sweden,SWE,Defender
395283,Victor LINDELOF,43970,Sweden,SWE,Defender
483312,Isak HIEN,43970,Sweden,SWE,Defender
483276,Gabriel GUDMUNDSSON,43970,Sweden,SWE,Defender
514639,Herman JOHANSSON,43970,Sweden,SWE,Defender
489689,Lucas BERGVALL,43970,Sweden,SWE,Midfielder
491255,Daniel SVENSSON,43970,Sweden,SWE,Defender
430150,Alexander Isak,43970,Sweden,SWE,Forward
502946,Benjamin NYGREN,43970,Sweden,SWE,Midfielder
441137,Anthony ELANGA,43970,Sweden,SWE,Forward
483264,Viktor JOHANSSON,43970,Sweden,SWE,Goalkeeper
395286,Ken SEMA,43970,Sweden,SWE,Midfielder
483319,Hjalmar EKDAL,43970,Sweden,SWE,Defender
441132,Carl STARFELT,43970,Sweden,SWE,Defender
441135,Jesper KARLSTROM,43970,Sweden,SWE,Midfielder
483327,Viktor GYOKERES,43970,Sweden,SWE,Forward
489688,Yasin AYARI,43970,Sweden,SWE,Midfielder
433795,Mattias SVANBERG,43970,Sweden,SWE,Midfielder
493061,Eric SMITH,43970,Sweden,SWE,Defender
502945,Alexander BERNHARDSSON,43970,Sweden,SWE,Defender
503047,Besfort ZENELI,43970,Sweden,SWE,Midfielder
360496,Kristoffer NORDFELDT,43970,Sweden,SWE,Goalkeeper
519958,Elliot STROUD,43970,Sweden,SWE,Defender
489691,Gustaf NILSSON,43970,Sweden,SWE,Forward
514202,Taha ALI,43970,Sweden,SWE,Forward
448107,Gregor KOBEL,43971,Switzerland,SUI,Goalkeeper
493221,Miro MUHEIM,43971,Switzerland,SUI,Defender
356412,Silvan WIDMER,43971,Switzerland,SUI,Defender
398509,Nico ELVEDI,43971,Switzerland,SUI,Defender
405178,Manuel AKANJI,43971,Switzerland,SUI,Defender
401448,Denis ZAKARIA,43971,Switzerland,SUI,Midfielder
393480,Breel EMBOLO,43971,Switzerland,SUI,Forward
402021,Remo FREULER,43971,Switzerland,SUI,Midfielder
502727,Johan MANZAMBI,43971,Switzerland,SUI,Midfielder
311558,Granit XHAKA,43971,Switzerland,SUI,Midfielder
448114,Dan NDOYE,43971,Switzerland,SUI,Forward
402022,Yvon MVOGO,43971,Switzerland,SUI,Goalkeeper
313559,Ricardo RODRIGUEZ,43971,Switzerland,SUI,Defender
448120,Ardon JASHARI,43971,Switzerland,SUI,Midfielder
411226,Djibril SOW,43971,Switzerland,SUI,Midfielder
448124,Christian FASSNACHT,43971,Switzerland,SUI,Forward
448131,Ruben VARGAS,43971,Switzerland,SUI,Forward
448136,Eray COEMERT,43971,Switzerland,SUI,Defender
448127,Noah OKAFOR,43971,Switzerland,SUI,Forward
433147,Michel AEBISCHER,43971,Switzerland,SUI,Midfielder
484862,Marvin KELLER,43971,Switzerland,SUI,Goalkeeper
448103,Fabian RIEDER,43971,Switzerland,SUI,Midfielder
448112,Zeki AMDOUNI,43971,Switzerland,SUI,Forward
484864,Aurele AMENDA,43971,Switzerland,SUI,Defender
510908,Luca JAQUEZ,43971,Switzerland,SUI,Defender
448104,Cedric ITTEN,43971,Switzerland,SUI,Forward
520245,Mouhib CHAMAKH,43888,Tunisia,TUN,Goalkeeper
433362,Ali ABDI,43888,Tunisia,TUN,Defender
433380,Montassar TALBI,43888,Tunisia,TUN,Defender
433367,Omar Rekik,43888,Tunisia,TUN,Defender
516043,Adam AROUS,43888,Tunisia,TUN,Defender
411653,Dylan BRONN,43888,Tunisia,TUN,Defender
448662,Elias ACHOURI,43888,Tunisia,TUN,Forward
482885,Elias SAAD,43888,Tunisia,TUN,Forward
494374,Hazem MASTOURI,43888,Tunisia,TUN,Forward
433378,Hannibal MEJBRI,43888,Tunisia,TUN,Midfielder
464484,Ismael GHARBI,43888,Tunisia,TUN,Midfielder
441362,Mortadha BEN OUANES,43888,Tunisia,TUN,Defender
336459,Rani Khedira,43888,Tunisia,TUN,Midfielder
512039,Khalil AYARI,43888,Tunisia,TUN,Midfielder
479781,Mohamed HADJ MAHMOUD,43888,Tunisia,TUN,Midfielder
433365,Aymen DAHMEN,43888,Tunisia,TUN,Goalkeeper
411658,Ellyes SKHIRI,43888,Tunisia,TUN,Midfielder
520247,Rayan ELLOUMI,43888,Tunisia,TUN,Forward
494375,Firas CHAOUAT,43888,Tunisia,TUN,Forward
419189,Yan Valery,43888,Tunisia,TUN,Defender
425607,Mohamed Amine BEN HMIDA,43888,Tunisia,TUN,Defender
372294,Sabri BEN HESSEN,43888,Tunisia,TUN,Goalkeeper
506335,Moutaz NEFFATI,43888,Tunisia,TUN,Defender
520246,Raed CHIKHAOUI,43888,Tunisia,TUN,Defender
433361,Anis SLIMANE,43888,Tunisia,TUN,Midfielder
504502,Sebastian TOUNEKTI,43888,Tunisia,TUN,Midfielder
360498,Mert GUNOK,43972,Türkiye,TUR,Goalkeeper
433072,Zeki CELIK,43972,Türkiye,TUR,Defender
441179,Merih DEMIRAL,43972,Türkiye,TUR,Defender
401167,Caglar SOYUNCU,43972,Türkiye,TUR,Defender
389907,Salih OZCAN,43972,Türkiye,TUR,Midfielder
433118,Orkun KOKCU,43972,Türkiye,TUR,Midfielder
441188,Kerem AKTURKOGLU,43972,Türkiye,TUR,Forward
484087,Arda GULER,43972,Türkiye,TUR,Forward
495347,Deniz GUL,43972,Türkiye,TUR,Forward
369304,Hakan CALHANOGLU,43972,Türkiye,TUR,Midfielder
484112,Kenan YILDIZ,43972,Türkiye,TUR,Forward
441180,Altay BAYINDIR,43972,Türkiye,TUR,Goalkeeper
484065,Eren ELMALI,43972,Türkiye,TUR,Defender
484082,Abdulkerim BARDAKCI,43972,Türkiye,TUR,Defender
406249,Ozan KABAK,43972,Türkiye,TUR,Defender
484092,Ismail YUKSEK,43972,Türkiye,TUR,Midfielder
472877,Irfan Can KAHVECI,43972,Türkiye,TUR,Forward
430120,Mert MULDUR,43972,Türkiye,TUR,Defender
406231,Yunus AKGUN,43972,Türkiye,TUR,Forward
484113,Ferdi KADIOGLU,43972,Türkiye,TUR,Defender
484139,Baris Alper YILMAZ,43972,Türkiye,TUR,Forward
336170,Kaan Ayhan,43972,Türkiye,TUR,Midfielder
441181,Ugurcan CAKIR,43972,Türkiye,TUR,Goalkeeper
486076,Oguz AYDIN,43972,Türkiye,TUR,Forward
484072,Samet AKAYDIN,43972,Türkiye,TUR,Defender
486074,Can UZUN,43972,Türkiye,TUR,Forward
368664,Sergio ROCHET,43930,Uruguay,URU,Goalkeeper
368655,Jose Maria GIMENEZ,43930,Uruguay,URU,Defender
419108,Sebastian CACERES,43930,Uruguay,URU,Defender
419101,Ronald ARAUJO,43930,Uruguay,URU,Defender
441623,Manuel UGARTE,43930,Uruguay,URU,Midfielder
386538,Rodrigo BENTANCUR,43930,Uruguay,URU,Midfielder
402898,Nicolas DE LA CRUZ,43930,Uruguay,URU,Midfielder
402884,Federico VALVERDE,43930,Uruguay,URU,Midfielder
419126,Darwin NUNEZ,43930,Uruguay,URU,Forward
368652,Giorgian DE ARRASCAETA,43930,Uruguay,URU,Midfielder
439956,Facundo PELLISTRI,43930,Uruguay,URU,Forward
402897,Santiago MELE,43930,Uruguay,URU,Goalkeeper
368660,Guillermo VARELA,43930,Uruguay,URU,Defender
402876,Agustin CANOBBIO,43930,Uruguay,URU,Midfielder
473062,Emiliano MARTINEZ,43930,Uruguay,URU,Midfielder
402893,Mathias OLIVERA,43930,Uruguay,URU,Defender
402895,Matias VINA,43930,Uruguay,URU,Defender
419132,Brian RODRIGUEZ,43930,Uruguay,URU,Forward
332897,Rodrigo AGUIRRE,43930,Uruguay,URU,Forward
419100,Maxi ARAUJO,43930,Uruguay,URU,Midfielder
477536,Federico VINAS,43930,Uruguay,URU,Forward
439538,Joaquin PIQUEREZ,43930,Uruguay,URU,Midfielder
229498,Fernando MUSLERA,43930,Uruguay,URU,Goalkeeper
402904,Santiago BUENO,43930,Uruguay,URU,Defender
419134,Juan Manuel SANABRIA,43930,Uruguay,URU,Midfielder
419142,Rodrigo ZALAZAR,43930,Uruguay,URU,Midfielder
448217,Matt TURNER,43921,USA,USA,Goalkeeper
406280,Sergino DEST,43921,USA,USA,Defender
419062,Chris RICHARDS,43921,USA,USA,Defender
390238,Tyler ADAMS,43921,USA,USA,Midfielder
441251,Antonee ROBINSON,43921,USA,USA,Defender
390272,Auston TRUSTY,43921,USA,USA,Defender
419068,Giovanni REYNA,43921,USA,USA,Midfielder
390259,Weston McKENNIE,43921,USA,USA,Midfielder
419082,Ricardo PEPI,43921,USA,USA,Forward
390267,Christian PULISIC,43921,USA,USA,Forward
419055,Brenden AARONSON,43921,USA,USA,Forward
436599,Miles ROBINSON,43921,USA,USA,Defender
339510,Tim REAM,43921,USA,USA,Defender
499912,Sebastian BERHALTER,43921,USA,USA,Midfielder
385994,Cristian ROLDAN,43921,USA,USA,Midfielder
464542,Alex FREEMAN,43921,USA,USA,Defender
448214,Malik TILLMAN,43921,USA,USA,Midfielder
486390,Max ARFSTEN,43921,USA,USA,Defender
390276,Haji WRIGHT,43921,USA,USA,Forward
466624,Folarin BALOGUN,43921,USA,USA,Forward
406304,Timothy WEAH,43921,USA,USA,Forward
419077,Mark McKENZIE,43921,USA,USA,Defender
423700,Joe SCALLY,43921,USA,USA,Defender
499913,Matt FREESE,43921,USA,USA,Goalkeeper
464546,Chris BRADY,43921,USA,USA,Goalkeeper
390278,Alex ZENDEJAS,43921,USA,USA,Forward
479077,Utkir YUSUPOV,44005,Uzbekistan,UZB,Goalkeeper
464924,Abdukodir KHUSANOV,44005,Uzbekistan,UZB,Defender
479079,Khojiakbar ALIJONOV,44005,Uzbekistan,UZB,Defender
385139,Farrukh SAYFIEV,44005,Uzbekistan,UZB,Defender
371415,Rustam ASHURMATOV,44005,Uzbekistan,UZB,Defender
479106,Akmal MOZGOVOY,44005,Uzbekistan,UZB,Midfielder
371348,Otabek Shukurov,44005,Uzbekistan,UZB,Midfielder
368545,Jamshid ISKANDEROV,44005,Uzbekistan,UZB,Midfielder
371345,Odiljon XAMROBEKOV,44005,Uzbekistan,UZB,Midfielder
484303,Ruslanbek JIYANOV,44005,Uzbekistan,UZB,Midfielder
479080,Oston URUNOV,44005,Uzbekistan,UZB,Midfielder
479110,Abduvohid NEMATOV,44005,Uzbekistan,UZB,Goalkeeper
479075,Sherzod NASRULLAEV,44005,Uzbekistan,UZB,Defender
385475,Eldor SHOMURODOV,44005,Uzbekistan,UZB,Forward
479084,Umar ESHMURODOV,44005,Uzbekistan,UZB,Defender
385472,Botirali ERGASHEV,44005,Uzbekistan,UZB,Goalkeeper
371393,Dostonbek Khamdamov,44005,Uzbekistan,UZB,Midfielder
479042,Abdulla ABDULLAEV,44005,Uzbekistan,UZB,Defender
479086,Azizjon GANIEV,44005,Uzbekistan,UZB,Midfielder
481220,Azizbek AMONOV,44005,Uzbekistan,UZB,Forward
368546,Igor Sergeev,44005,Uzbekistan,UZB,Forward
464933,Abbosbek FAYZULLAEV,44005,Uzbekistan,UZB,Midfielder
464897,Sherzod ESANOV,44005,Uzbekistan,UZB,Midfielder
475260,Behruzjon KARIMOV,44005,Uzbekistan,UZB,Defender
518264,Avazbek ULMASALIYEV,44005,Uzbekistan,UZB,Defender
464906,Jakhongir UROZOV,44005,Uzbekistan,UZB,Defender
